elementTag;caso;tipo;seccion;global_i_Fx_kN;global_i_Fy_kN;global_i_Fz_kN;global_i_Mx_kNm;global_i_My_kNm;global_i_Mz_kNm;global_j_Fx_kN;global_j_Fy_kN;global_j_Fz_kN;global_j_Mx_kNm;global_j_My_kNm;global_j_Mz_kNm;local_i_N_kN;local_i_Vy_kN;local_i_Vz_kN;local_i_T_kNm;local_i_My_kNm;local_i_Mz_kNm;local_j_N_kN;local_j_Vy_kN;local_j_Vz_kN;local_j_T_kNm;local_j_My_kNm;local_j_Mz_kNm;unity_abs_i_N_kN;unity_abs_i_Vy_kN;unity_abs_i_Vz_kN;unity_abs_i_T_kNm;unity_abs_i_My_kNm;unity_abs_i_Mz_kNm;unity_abs_j_N_kN;unity_abs_j_Vy_kN;unity_abs_j_Vz_kN;unity_abs_j_T_kNm;unity_abs_j_My_kNm;unity_abs_j_Mz_kNm
300042;G;beam_x;60x80;93,24910114;-4,71826014;-100,42643334;-22,56496912;84,62795255;-2,69580804;-93,24910114;4,71826014;110,02030209;22,56496912;110,03527773;-6,03297322;93,24910114;-4,71826014;-100,42643334;-22,56496912;84,62795255;-2,69580804;-93,24910114;4,71826014;110,02030209;22,56496912;110,03527773;-6,03297322;93,24910114;4,71826014;100,42643334;22,56496912;84,62795255;2,69580804;93,24910114;4,71826014;110,02030209;22,56496912;110,03527773;6,03297322
300043;G;beam_x;60x80;0,0;-0,0;-26,18938594;3,66835791;146,31270062;-0,0;0,0;0,0;45,63641719;-3,66835791;-11,63931973;-0,0;0,0;-0,0;-26,18938594;3,66835791;146,31270062;-0,0;0,0;0,0;45,63641719;-3,66835791;-11,63931973;-0,0;0,0;0,0;26,18938594;3,66835791;146,31270062;0,0;0,0;0,0;45,63641719;3,66835791;11,63931973;0,0
300044;G;beam_x;60x80;-99,64860294;18,25990346;-171,99333806;-55,86528646;43,96868822;15,72357174;99,64860294;-18,25990346;181,84650056;55,86528646;292,17915847;18,97024484;-99,64860294;18,25990346;-171,99333806;-55,86528646;43,96868822;15,72357174;99,64860294;-18,25990346;181,84650056;55,86528646;292,17915847;18,97024484;99,64860294;18,25990346;171,99333806;55,86528646;43,96868822;15,72357174;99,64860294;18,25990346;181,84650056;55,86528646;292,17915847;18,97024484
300045;G;beam_x;60x80;102,34180843;-8,82033293;-68,55751298;-23,4738999;57,71289993;-6,49159745;-102,34180843;8,82033293;78,15138173;23,4738999;77,99282767;-9,82601847;102,34180843;-8,82033293;-68,55751298;-23,4738999;57,71289993;-6,49159745;-102,34180843;8,82033293;78,15138173;23,4738999;77,99282767;-9,82601847;102,34180843;8,82033293;68,55751298;23,4738999;57,71289993;6,49159745;102,34180843;8,82033293;78,15138173;23,4738999;77,99282767;9,82601847
300046;G;beam_x;60x80;0,0;0,0;-27,95196742;4,43527127;151,51494056;0,0;0,0;-0,0;47,39899867;-4,43527127;-10,23187916;0,0;0,0;0,0;-27,95196742;4,43527127;151,51494056;0,0;0,0;-0,0;47,39899867;-4,43527127;-10,23187916;0,0;0,0;0,0;27,95196742;4,43527127;151,51494056;0,0;0,0;0,0;47,39899867;4,43527127;10,23187916;0,0
300047;G;beam_x;60x80;-99,35459708;20,71514035;-175,9385682;-60,92552993;42,181692;17,41224273;99,35459708;-20,71514035;185,7917307;60,92552993;301,46209197;21,94652393;-99,35459708;20,71514035;-175,9385682;-60,92552993;42,181692;17,41224273;99,35459708;-20,71514035;185,7917307;60,92552993;301,46209197;21,94652393;99,35459708;20,71514035;175,9385682;60,92552993;42,181692;17,41224273;99,35459708;20,71514035;185,7917307;60,92552993;301,46209197;21,94652393
300048;G;beam_x;60x80;102,03985646;-7,13322201;-71,77489918;-23,74763548;56,73509819;-4,26981569;-102,03985646;7,13322201;81,36876793;23,74763548;84,92279389;-8,92664504;102,03985646;-7,13322201;-71,77489918;-23,74763548;56,73509819;-4,26981569;-102,03985646;7,13322201;81,36876793;23,74763548;84,92279389;-8,92664504;102,03985646;7,13322201;71,77489918;23,74763548;56,73509819;4,26981569;102,03985646;7,13322201;81,36876793;23,74763548;84,92279389;8,92664504
300049;G;beam_x;60x80;0,0;0,0;-26,95949141;4,72576007;151,26873596;0,0;0,0;-0,0;46,40652266;-4,72576007;-13,70745959;0,0;0,0;0,0;-26,95949141;4,72576007;151,26873596;0,0;0,0;-0,0;46,40652266;-4,72576007;-13,70745959;0,0;0,0;0,0;26,95949141;4,72576007;151,26873596;0,0;0,0;0,0;46,40652266;4,72576007;13,70745959;0,0
300050;G;beam_x;60x80;-117,22434314;23,97515862;-176,15050571;-65,05094978;45,38606562;20,04292906;117,22434314;-23,97515862;186,00366821;65,05094978;298,66039961;25,50987232;-117,22434314;23,97515862;-176,15050571;-65,05094978;45,38606562;20,04292906;117,22434314;-23,97515862;186,00366821;65,05094978;298,66039961;25,50987232;117,22434314;23,97515862;176,15050571;65,05094978;45,38606562;20,04292906;117,22434314;23,97515862;186,00366821;65,05094978;298,66039961;25,50987232
300051;G;beam_x;60x80;120,39256863;-7,51619067;-60,11615655;-22,26839571;45,44439593;-4,14512713;-120,39256863;7,51619067;69,7100253;22,26839571;74,64482229;-9,75982561;120,39256863;-7,51619067;-60,11615655;-22,26839571;45,44439593;-4,14512713;-120,39256863;7,51619067;69,7100253;22,26839571;74,64482229;-9,75982561;120,39256863;7,51619067;60,11615655;22,26839571;45,44439593;4,14512713;120,39256863;7,51619067;69,7100253;22,26839571;74,64482229;9,75982561
300052;G;beam_x;60x80;0,0;-0,0;-30,04092132;3,25992655;175,42126945;-0,0;0,0;0,0;49,48795257;-3,25992655;-26,3046309;-0,0;0,0;-0,0;-30,04092132;3,25992655;175,42126945;-0,0;0,0;0,0;49,48795257;-3,25992655;-26,3046309;-0,0;0,0;0,0;30,04092132;3,25992655;175,42126945;0,0;0,0;0,0;49,48795257;3,25992655;26,3046309;0,0
300053;G;beam_x;60x80;-110,27680779;-27,15145888;-199,87747067;85,97452723;52,98879728;-20,63482969;110,27680779;27,15145888;209,73063317;-85,97452723;336,13890138;-30,95294218;-110,27680779;-27,15145888;-199,87747067;85,97452723;52,98879728;-20,63482969;110,27680779;27,15145888;209,73063317;-85,97452723;336,13890138;-30,95294218;110,27680779;27,15145888;199,87747067;85,97452723;52,98879728;20,63482969;110,27680779;27,15145888;209,73063317;85,97452723;336,13890138;30,95294218
300054;G;beam_x;60x80;113,25726206;-5,42006167;-122,7848444;45,64768547;104,15427251;-10,31204724;-113,25726206;5,42006167;132,37871315;-45,64768547;131,87201823;0,28493315;113,25726206;-5,42006167;-122,7848444;45,64768547;104,15427251;-10,31204724;-113,25726206;5,42006167;132,37871315;-45,64768547;131,87201823;0,28493315;113,25726206;5,42006167;122,7848444;45,64768547;104,15427251;10,31204724;113,25726206;5,42006167;132,37871315;45,64768547;131,87201823;0,28493315
300055;G;beam_x;60x80;0,0;-0,0;-32,77635402;1,12373921;179,5428501;-0,0;0,0;0,0;52,22338527;-1,12373921;-20,16833894;-0,0;0,0;-0,0;-32,77635402;1,12373921;179,5428501;-0,0;0,0;0,0;52,22338527;-1,12373921;-20,16833894;-0,0;0,0;0,0;32,77635402;1,12373921;179,5428501;0,0;0,0;0,0;52,22338527;1,12373921;20,16833894;0,0
300056;G;beam_x;60x80;-111,63815979;-27,94163109;-203,49759019;86,74458282;47,82662699;-21,49058328;111,63815979;27,94163109;213,35075269;-86,74458282;348,17929874;-31,59851579;-111,63815979;-27,94163109;-203,49759019;86,74458282;47,82662699;-21,49058328;111,63815979;27,94163109;213,35075269;-86,74458282;348,17929874;-31,59851579;111,63815979;27,94163109;203,49759019;86,74458282;47,82662699;21,49058328;111,63815979;27,94163109;213,35075269;86,74458282;348,17929874;31,59851579
300057;G;beam_x;60x80;114,65540736;-3,85452546;-96,8268187;45,94674116;79,78043665;-8,75599598;-114,65540736;3,85452546;106,42068745;-45,94674116;108,22350653;1,62512389;114,65540736;-3,85452546;-96,8268187;45,94674116;79,78043665;-8,75599598;-114,65540736;3,85452546;106,42068745;-45,94674116;108,22350653;1,62512389;114,65540736;3,85452546;96,8268187;45,94674116;79,78043665;8,75599598;114,65540736;3,85452546;106,42068745;45,94674116;108,22350653;1,62512389
300058;G;beam_x;60x80;0,0;0,0;-34,44473938;0,95241923;183,35276855;0,0;0,0;-0,0;53,89177063;-0,95241923;-17,72181227;0,0;0,0;0,0;-34,44473938;0,95241923;183,35276855;0,0;0,0;-0,0;53,89177063;-0,95241923;-17,72181227;0,0;0,0;0,0;34,44473938;0,95241923;183,35276855;0,0;0,0;0,0;53,89177063;0,95241923;17,72181227;0,0
300059;G;beam_x;60x80;-113,67365743;-29,71043748;-206,56934839;90,8164258;45,32375763;-23,50530901;113,67365743;29,71043748;216,42251089;-90,8164258;356,51850868;-32,94452221;-113,67365743;-29,71043748;-206,56934839;90,8164258;45,32375763;-23,50530901;113,67365743;29,71043748;216,42251089;-90,8164258;356,51850868;-32,94452221;113,67365743;29,71043748;206,56934839;90,8164258;45,32375763;23,50530901;113,67365743;29,71043748;216,42251089;90,8164258;356,51850868;32,94452221
300060;G;beam_x;60x80;116,74591844;0,31914532;-89,06694167;40,29286712;71,50836282;-4,55195411;-116,74591844;-0,31914532;98,66081042;-40,29286712;102,13980787;5,14237296;116,74591844;0,31914532;-89,06694167;40,29286712;71,50836282;-4,55195411;-116,74591844;-0,31914532;98,66081042;-40,29286712;102,13980787;5,14237296;116,74591844;0,31914532;89,06694167;40,29286712;71,50836282;4,55195411;116,74591844;0,31914532;98,66081042;40,29286712;102,13980787;5,14237296
300061;G;beam_x;60x80;0,0;0,0;-32,83354878;-0,25324512;181,78168969;0,0;0,0;-0,0;52,28058003;0,25324512;-22,19269816;0,0;0,0;0,0;-32,83354878;-0,25324512;181,78168969;0,0;0,0;-0,0;52,28058003;0,25324512;-22,19269816;0,0;0,0;0,0;32,83354878;0,25324512;181,78168969;0,0;0,0;0,0;52,28058003;0,25324512;22,19269816;0,0
300062;G;beam_x;60x80;-132,06956774;-31,36825871;-204,5438103;89,73844632;49,36699244;-24,5469786;132,06956774;31,36825871;214,3969728;-89,73844632;348,6267515;-35,05271295;-132,06956774;-31,36825871;-204,5438103;89,73844632;49,36699244;-24,5469786;132,06956774;31,36825871;214,3969728;-89,73844632;348,6267515;-35,05271295;132,06956774;31,36825871;204,5438103;89,73844632;49,36699244;24,5469786;132,06956774;31,36825871;214,3969728;89,73844632;348,6267515;35,05271295
300063;G;beam_x;60x80;135,63901552;-1,48542991;-78,24030055;40,88608876;59,13790874;-6,76885922;-135,63901552;1,48542991;87,8341693;-40,88608876;94,48097587;4,02081389;135,63901552;-1,48542991;-78,24030055;40,88608876;59,13790874;-6,76885922;-135,63901552;1,48542991;87,8341693;-40,88608876;94,48097587;4,02081389;135,63901552;1,48542991;78,24030055;40,88608876;59,13790874;6,76885922;135,63901552;1,48542991;87,8341693;40,88608876;94,48097587;4,02081389
300064;G;beam_y;60x80;3,1868378;9,62144037;130,30723796;215,49679894;-20,36505856;-5,7764695;-3,1868378;-9,62144037;-96,08737746;194,84344151;20,36505856;-5,77581754;9,62144037;-3,1868378;130,30723796;-20,36505856;-215,49679894;-5,7764695;-9,62144037;3,1868378;-96,08737746;20,36505856;-194,84344151;-5,77581754;9,62144037;3,1868378;130,30723796;20,36505856;215,49679894;5,7764695;9,62144037;3,1868378;96,08737746;20,36505856;194,84344151;5,77581754
300065;G;beam_y;60x80;2,50934645;-7,01681205;74,161638;114,17104533;21,20391875;-4,528221;-2,50934645;7,01681205;-39,9417775;92,64139527;-21,20391875;-4,56815987;-7,01681205;-2,50934645;74,161638;21,20391875;-114,17104533;-4,528221;7,01681205;2,50934645;-39,9417775;-21,20391875;-92,64139527;-4,56815987;7,01681205;2,50934645;74,161638;21,20391875;114,17104533;4,528221;7,01681205;2,50934645;39,9417775;21,20391875;92,64139527;4,56815987
300066;G;beam_y;60x80;12,04899544;8,91694656;101,10331275;170,22425241;17,95981023;-21,77586877;-12,04899544;-8,91694656;-66,88345225;134,25175917;-17,95981023;-21,90173971;8,91694656;-12,04899544;101,10331275;17,95981023;-170,22425241;-21,77586877;-8,91694656;12,04899544;-66,88345225;-17,95981023;-134,25175917;-21,90173971;8,91694656;12,04899544;101,10331275;17,95981023;170,22425241;21,77586877;8,91694656;12,04899544;66,88345225;17,95981023;134,25175917;21,90173971
300067;G;beam_y;60x80;5,31055482;-27,44331741;70,18829025;137,49276986;9,53531388;-12,57583311;-5,31055482;27,44331741;-32,03926512;89,96354084;-9,53531388;-11,05613585;-27,44331741;-5,31055482;70,18829025;9,53531388;-137,49276986;-12,57583311;27,44331741;5,31055482;-32,03926512;-9,53531388;-89,96354084;-11,05613585;27,44331741;5,31055482;70,18829025;9,53531388;137,49276986;12,57583311;27,44331741;5,31055482;32,03926512;9,53531388;89,96354084;11,05613585
300068;G;beam_y;60x80;4,45171646;3,19023709;64,98090987;95,05971937;19,86350332;-6,80561437;-4,45171646;-3,19023709;-38,61950486;64,22591828;-19,86350332;-6,88341375;3,19023709;-4,45171646;64,98090987;19,86350332;-95,05971937;-6,80561437;-3,19023709;4,45171646;-38,61950486;-19,86350332;-64,22591828;-6,88341375;3,19023709;4,45171646;64,98090987;19,86350332;95,05971937;6,80561437;3,19023709;4,45171646;38,61950486;19,86350332;64,22591828;6,88341375
300069;G;beam_y;60x80;11,11432944;7,86119469;98,4504579;147,7582843;-33,85946176;-20,10641505;-11,11432944;-7,86119469;-65,6065829;149,59510214;33,85946176;-20,18302917;7,86119469;-11,11432944;98,4504579;-33,85946176;-147,7582843;-20,10641505;-7,86119469;11,11432944;-65,6065829;33,85946176;-149,59510214;-20,18302917;7,86119469;11,11432944;98,4504579;33,85946176;147,7582843;20,10641505;7,86119469;11,11432944;65,6065829;33,85946176;149,59510214;20,18302917
300070;G;beam_y;60x80;5,84571632;1,04663223;64,55974679;110,83507235;-16,76594896;-12,97447121;-5,84571632;-1,04663223;-20,30694679;77,99332086;16,76594896;-13,0389664;1,04663223;-5,84571632;64,55974679;-16,76594896;-110,83507235;-12,97447121;-1,04663223;5,84571632;-20,30694679;16,76594896;-77,99332086;-13,0389664;1,04663223;5,84571632;64,55974679;16,76594896;110,83507235;12,97447121;1,04663223;5,84571632;20,30694679;16,76594896;77,99332086;13,0389664
300071;G;beam_x;60x80;0,0;-0,0;-31,01882874;-31,65527815;-308,71147243;0,0;0,0;0,0;59,3386938;31,65527815;196,21635687;0,0;0,0;0,0;-31,01882874;31,65527815;308,71147243;0,0;0,0;-0,0;59,3386938;-31,65527815;-196,21635687;0,0;0,0;0,0;31,01882874;31,65527815;308,71147243;0,0;0,0;0,0;59,3386938;31,65527815;196,21635687;0,0
300072;G;beam_x;60x80;-0,0;0,0;-387,76776385;6,14760314;-328,12435384;-0,0;0,0;-0,0;416,31509771;-6,14760314;-680,99963742;-0,0;0,0;-0,0;-387,76776385;-6,14760314;328,12435384;-0,0;0,0;0,0;416,31509771;6,14760314;680,99963742;-0,0;0,0;0,0;387,76776385;6,14760314;328,12435384;0,0;0,0;0,0;416,31509771;6,14760314;680,99963742;0,0
300073;G;beam_x;60x80;0,0;-0,0;-136,98433337;-26,63633783;-451,18144567;0,0;0,0;0,0;167,11433599;26,63633783;72,57860233;0,0;0,0;0,0;-136,98433337;26,63633783;451,18144567;0,0;0,0;-0,0;167,11433599;-26,63633783;-72,57860233;0,0;0,0;0,0;136,98433337;26,63633783;451,18144567;0,0;0,0;0,0;167,11433599;26,63633783;72,57860233;0,0
300074;G;beam_x;60x80;-0,0;0,0;-276,1811067;12,76820238;-90,80762079;-0,0;0,0;-0,0;306,55311738;-12,76820238;-640,52383043;-0,0;0,0;-0,0;-276,1811067;-12,76820238;90,80762079;-0,0;0,0;0,0;306,55311738;12,76820238;640,52383043;-0,0;0,0;0,0;276,1811067;12,76820238;90,80762079;0,0;0,0;0,0;306,55311738;12,76820238;640,52383043;0,0
300075;G;beam_x;60x80;-0,0;0,0;-106,12241365;42,36312304;-277,91138965;-0,0;0,0;-0,0;140,69491365;-42,36312304;-339,13192862;-0,0;0,0;-0,0;-106,12241365;-42,36312304;277,91138965;-0,0;0,0;0,0;140,69491365;42,36312304;339,13192862;-0,0;0,0;0,0;106,12241365;42,36312304;277,91138965;0,0;0,0;0,0;140,69491365;42,36312304;339,13192862;0,0
300076;G;beam_x;60x80;-0,0;0,0;-76,99045353;-34,91981693;-214,54186384;-0,0;0,0;-0,0;111,56295353;34,91981693;-256,84165381;-0,0;0,0;-0,0;-76,99045353;34,91981693;214,54186384;-0,0;0,0;0,0;111,56295353;-34,91981693;256,84165381;-0,0;0,0;0,0;76,99045353;34,91981693;214,54186384;0,0;0,0;0,0;111,56295353;34,91981693;256,84165381;0,0
300077;G;beam_x;60x80;-0,0;0,0;-150,54799587;-18,59390541;-426,98877145;-0,0;0,0;-0,0;219,69299587;18,59390541;-498,61370791;-0,0;0,0;-0,0;-150,54799587;18,59390541;426,98877145;-0,0;0,0;0,0;219,69299587;-18,59390541;498,61370791;-0,0;0,0;0,0;150,54799587;18,59390541;426,98877145;0,0;0,0;0,0;219,69299587;18,59390541;498,61370791;0,0
300078;G;beam_x;60x80;-0,0;0,0;-99,6671781;39,84233898;-269,73327995;-0,0;0,0;-0,0;134,2396781;-39,84233898;-315,03386055;-0,0;0,0;-0,0;-99,6671781;-39,84233898;269,73327995;-0,0;0,0;0,0;134,2396781;39,84233898;315,03386055;-0,0;0,0;0,0;99,6671781;39,84233898;269,73327995;0,0;0,0;0,0;134,2396781;39,84233898;315,03386055;0,0
300079;G;beam_x;60x80;-0,0;0,0;-85,163876;-48,91289031;-249,52255088;-0,0;0,0;-0,0;119,736376;48,91289031;-262,72807913;-0,0;0,0;-0,0;-85,163876;48,91289031;249,52255088;-0,0;0,0;0,0;119,736376;-48,91289031;262,72807913;-0,0;0,0;0,0;85,163876;48,91289031;249,52255088;0,0;0,0;0,0;119,736376;48,91289031;262,72807913;0,0
300080;G;beam_x;60x80;-0,0;0,0;-145,98783805;-18,57823578;-444,32023528;-0,0;0,0;-0,0;215,13283805;18,57823578;-458,48145498;-0,0;0,0;-0,0;-145,98783805;18,57823578;444,32023528;-0,0;0,0;0,0;215,13283805;-18,57823578;458,48145498;-0,0;0,0;0,0;145,98783805;18,57823578;444,32023528;0,0;0,0;0,0;215,13283805;18,57823578;458,48145498;0,0
300081;G;beam_x;60x80;-0,0;0,0;-96,73653736;56,62063539;-283,56805871;-0,0;0,0;-0,0;131,30903736;-56,62063539;-286,54587811;-0,0;0,0;-0,0;-96,73653736;-56,62063539;283,56805871;-0,0;0,0;0,0;131,30903736;56,62063539;286,54587811;-0,0;0,0;0,0;96,73653736;56,62063539;283,56805871;0,0;0,0;0,0;131,30903736;56,62063539;286,54587811;0,0
300082;G;beam_x;60x80;-0,0;0,0;-56,56100152;-45,55601941;-271,10478207;-0,0;0,0;-0,0;84,88086658;45,55601941;95,00965629;-0,0;0,0;-0,0;-56,56100152;45,55601941;271,10478207;-0,0;0,0;0,0;84,88086658;-45,55601941;-95,00965629;-0,0;0,0;0,0;56,56100152;45,55601941;271,10478207;0,0;0,0;0,0;84,88086658;45,55601941;95,00965629;0,0
300083;G;beam_x;60x80;-0,0;0,0;-271,35827675;-26,31070471;-159,6373048;-0,0;0,0;-0,0;299,90561061;26,31070471;-557,29887384;-0,0;0,0;-0,0;-271,35827675;26,31070471;159,6373048;-0,0;0,0;0,0;299,90561061;-26,31070471;557,29887384;-0,0;0,0;0,0;271,35827675;26,31070471;159,6373048;0,0;0,0;0,0;299,90561061;26,31070471;557,29887384;0,0
300084;G;beam_x;60x80;-0,0;0,0;-133,54722926;-21,8895473;-427,33569626;-0,0;0,0;-0,0;163,67723188;21,8895473;57,29124214;-0,0;0,0;-0,0;-133,54722926;21,8895473;427,33569626;-0,0;0,0;0,0;163,67723188;-21,8895473;-57,29124214;-0,0;0,0;0,0;133,54722926;21,8895473;427,33569626;0,0;0,0;0,0;163,67723188;21,8895473;57,29124214;0,0
300085;G;beam_x;60x80;-0,0;0,0;-264,31369917;-6,91290655;-84,48230147;-0,0;0,0;-0,0;294,68570984;6,91290655;-617,06195684;-0,0;0,0;-0,0;-264,31369917;6,91290655;84,48230147;-0,0;0,0;0,0;294,68570984;-6,91290655;617,06195684;-0,0;0,0;0,0;264,31369917;6,91290655;84,48230147;0,0;0,0;0,0;294,68570984;6,91290655;617,06195684;0,0
300086;G;beam_x;60x80;-0,0;0,0;-108,49366081;43,02467111;-281,69940856;-0,0;0,0;-0,0;143,06616081;-43,02467111;-347,2001455;-0,0;0,0;-0,0;-108,49366081;-43,02467111;281,69940856;-0,0;0,0;0,0;143,06616081;43,02467111;347,2001455;-0,0;0,0;0,0;108,49366081;43,02467111;281,69940856;0,0;0,0;0,0;143,06616081;43,02467111;347,2001455;0,0
300087;G;beam_x;60x80;0,0;-0,0;-117,62169675;-5,36779049;-349,92132215;0,0;0,0;0,0;177,84477911;5,36779049;-388,74486751;0,0;0,0;0,0;-117,62169675;5,36779049;349,92132215;0,0;0,0;-0,0;177,84477911;-5,36779049;388,74486751;0,0;0,0;0,0;117,62169675;5,36779049;349,92132215;0,0;0,0;0,0;177,84477911;5,36779049;388,74486751;0,0
300088;G;beam_x;60x80;0,0;-0,0;-149,09457481;-15,19678792;-422,73178349;0,0;0,0;0,0;218,23957481;15,19678792;-495,60359058;0,0;0,0;0,0;-149,09457481;15,19678792;422,73178349;0,0;0,0;-0,0;218,23957481;-15,19678792;495,60359058;0,0;0,0;0,0;149,09457481;15,19678792;422,73178349;0,0;0,0;0,0;218,23957481;15,19678792;495,60359058;0,0
300089;G;beam_x;60x80;0,0;-0,0;-100,25599126;40,43253006;-270,06670578;0,0;0,0;0,0;134,82849126;-40,43253006;-317,64450053;0,0;0,0;0,0;-100,25599126;-40,43253006;270,06670578;0,0;0,0;-0,0;134,82849126;40,43253006;317,64450053;0,0;0,0;0,0;100,25599126;40,43253006;270,06670578;0,0;0,0;0,0;134,82849126;40,43253006;317,64450053;0,0
300090;G;beam_x;60x80;0,0;-0,0;-84,10238872;-38,33710533;-242,29298146;0,0;0,0;0,0;118,67488872;38,33710533;-264,65021216;0,0;0,0;0,0;-84,10238872;38,33710533;242,29298146;0,0;0,0;-0,0;118,67488872;-38,33710533;264,65021216;0,0;0,0;0,0;84,10238872;38,33710533;242,29298146;0,0;0,0;0,0;118,67488872;38,33710533;264,65021216;0,0
300091;G;beam_x;60x80;0,0;-0,0;-147,04089432;-21,59508281;-439,94098083;0,0;0,0;0,0;216,18589432;21,59508281;-468,12599079;0,0;0,0;0,0;-147,04089432;21,59508281;439,94098083;0,0;0,0;-0,0;216,18589432;-21,59508281;468,12599079;0,0;0,0;0,0;147,04089432;21,59508281;439,94098083;0,0;0,0;0,0;216,18589432;21,59508281;468,12599079;0,0
300092;G;beam_x;60x80;0,0;-0,0;-98,45745536;41,75235213;-281,45869633;0,0;0,0;0,0;133,02995536;-41,75235213;-297,25983049;0,0;0,0;0,0;-98,45745536;-41,75235213;281,45869633;0,0;0,0;-0,0;133,02995536;41,75235213;297,25983049;0,0;0,0;0,0;98,45745536;41,75235213;281,45869633;0,0;0,0;0,0;133,02995536;41,75235213;297,25983049;0,0
300093;G;beam_x;60x80;0,0;-0,0;52,53507484;38,11980225;-134,54284648;0,0;-0,0;0,0;-36,0708206;-38,11980225;258,5911001;0,0;0,0;0,0;52,53507484;-38,11980225;134,54284648;0,0;0,0;-0,0;-36,0708206;38,11980225;-258,5911001;0,0;0,0;0,0;52,53507484;38,11980225;134,54284648;0,0;0,0;0,0;36,0708206;38,11980225;258,5911001;0,0
300094;G;beam_x;60x80;-0,0;0,0;-109,17510814;-35,40220907;-259,49727788;-0,0;0,0;-0,0;138,57556214;35,40220907;-359,87939782;-0,0;0,0;-0,0;-109,17510814;35,40220907;259,49727788;-0,0;0,0;0,0;138,57556214;-35,40220907;359,87939782;-0,0;0,0;0,0;109,17510814;35,40220907;259,49727788;0,0;0,0;0,0;138,57556214;35,40220907;359,87939782;0,0
300095;G;beam_x;60x80;0,0;-0,0;142,19104167;19,89098015;-70,7421294;0,0;-0,0;0,0;-108,24029351;-19,89098015;421,34599865;0,0;0,0;0,0;142,19104167;-19,89098015;70,7421294;0,0;0,0;-0,0;-108,24029351;19,89098015;-421,34599865;0,0;0,0;0,0;142,19104167;19,89098015;70,7421294;0,0;0,0;0,0;108,24029351;19,89098015;421,34599865;0,0
300096;G;beam_x;60x80;-0,0;0,0;-164,41620654;-18,23961763;-425,98088408;-0,0;0,0;-0,0;225,04254254;18,23961763;-547,66598863;-0,0;0,0;-0,0;-164,41620654;18,23961763;425,98088408;-0,0;0,0;0,0;225,04254254;-18,23961763;547,66598863;-0,0;0,0;0,0;164,41620654;18,23961763;425,98088408;0,0;0,0;0,0;225,04254254;18,23961763;547,66598863;0,0
300097;G;beam_x;60x80;-0,0;0,0;-109,92587338;45,17495356;-277,29084582;-0,0;0,0;-0,0;144,49837338;-45,17495356;-358,76977111;-0,0;0,0;-0,0;-109,92587338;-45,17495356;277,29084582;-0,0;0,0;0,0;144,49837338;45,17495356;358,76977111;-0,0;0,0;0,0;109,92587338;45,17495356;277,29084582;0,0;0,0;0,0;144,49837338;45,17495356;358,76977111;0,0
300098;G;beam_x;60x80;-0,0;0,0;-88,15590172;-37,54424582;-277,01374739;-0,0;0,0;-0,0;167,96693284;37,54424582;-363,29333902;-0,0;0,0;-0,0;-88,15590172;37,54424582;277,01374739;-0,0;0,0;0,0;167,96693284;-37,54424582;363,29333902;-0,0;0,0;0,0;88,15590172;37,54424582;277,01374739;0,0;0,0;0,0;167,96693284;37,54424582;363,29333902;0,0
300099;G;beam_x;60x80;-0,0;0,0;-155,42015984;-15,86027255;-432,38564774;-0,0;0,0;-0,0;224,56515984;15,86027255;-517,57765146;-0,0;0,0;-0,0;-155,42015984;15,86027255;432,38564774;-0,0;0,0;0,0;224,56515984;-15,86027255;517,57765146;-0,0;0,0;0,0;155,42015984;15,86027255;432,38564774;0,0;0,0;0,0;224,56515984;15,86027255;517,57765146;0,0
300100;G;beam_x;60x80;-0,0;0,0;-103,25269253;43,13602883;-272,09321834;-0,0;0,0;-0,0;137,82519253;-43,13602883;-330,60149433;-0,0;0,0;-0,0;-103,25269253;-43,13602883;272,09321834;-0,0;0,0;0,0;137,82519253;43,13602883;330,60149433;-0,0;0,0;0,0;103,25269253;43,13602883;272,09321834;0,0;0,0;0,0;137,82519253;43,13602883;330,60149433;0,0
300101;G;beam_x;60x80;-0,0;0,0;-90,40134137;-43,59560766;-248,43264912;-0,0;0,0;-0,0;124,97384137;43,59560766;-290,00530772;-0,0;0,0;-0,0;-90,40134137;43,59560766;248,43264912;-0,0;0,0;0,0;124,97384137;-43,59560766;290,00530772;-0,0;0,0;0,0;90,40134137;43,59560766;248,43264912;0,0;0,0;0,0;124,97384137;43,59560766;290,00530772;0,0
300102;G;beam_x;60x80;-0,0;0,0;-149,04917449;-22,37159504;-436,51213692;-0,0;0,0;-0,0;218,19417449;22,37159504;-481,59623554;-0,0;0,0;-0,0;-149,04917449;22,37159504;436,51213692;-0,0;0,0;0,0;218,19417449;-22,37159504;481,59623554;-0,0;0,0;0,0;149,04917449;22,37159504;436,51213692;0,0;0,0;0,0;218,19417449;22,37159504;481,59623554;0,0
300103;G;beam_x;60x80;-0,0;0,0;-101,47571168;45,25534674;-281,61240346;-0,0;0,0;-0,0;136,04821168;-45,25534674;-312,19740493;-0,0;0,0;-0,0;-101,47571168;-45,25534674;281,61240346;-0,0;0,0;0,0;136,04821168;45,25534674;312,19740493;-0,0;0,0;0,0;101,47571168;45,25534674;281,61240346;0,0;0,0;0,0;136,04821168;45,25534674;312,19740493;0,0
